frame_id,roi_id,cls,x,y,z,w,h,l,roll,pitch,yaw
0,0,0,60.828633469669114,-18.28746900059463,0.9993946367910813,0.621,1.642,0.669,-0.021568871508643304,-0.009386918156178892,1.555595866959836
0,2,2,65.74018095100956,-37.21164683609011,0.4435721929480698,2.011,1.5730000000000002,4.633,-0.021886520093221035,-0.008620260428514555,1.520310110451072
0,5,0,60.62167351561992,6.230538439330721,1.2356524476400526,0.648,1.609,0.7090000000000001,0.017446923687549264,0.015778051218336888,-1.261093787561574
0,6,13,26.824180608639054,-7.798785873552453,0.5806573892470528,1.9769999999999999,1.149,0.703,-0.02201730988400463,-0.008280454778054131,1.5048305108743838
0,7,13,28.84784635591791,-7.897871505989206,0.6021976012899486,1.964,1.131,0.6940000000000001,-0.02171248472366675,-0.009049732780141737,1.5400124316970072
0,8,2,36.28471989103973,-5.903549128065124,0.9672568780054163,1.7080000000000002,1.631,4.01,-0.008308839994175537,0.022006615120651312,-0.06550688911364416
0,9,0,62.51625712616173,-19.254209569090207,0.8370337200916539,0.79,1.725,0.741,-0.020862015033767774,-0.010867853984188172,1.6253948701267715
0,10,7,16.522502972998616,4.5274953764799,1.8809948210108538,2.877,3.595,10.201,-0.010316561478122646,0.021140037859450823,0.027654985136243652
0,13,13,43.56363047928075,-9.439316486806977,0.7291543092470445,1.9669999999999999,0.9620000000000001,0.7040000000000001,-0.021507004207043497,-0.009527830464085526,1.5621397603706217
0,14,1,32.811855027304055,-8.062266242795133,0.6161841550521157,2.06,1.1,0.759,-0.022014997173940204,-0.00828660240496949,1.5051097407025533
0,15,13,20.653246606905732,-8.593312777847304,0.4446590635094656,1.993,1.245,0.7440000000000001,-0.021682686219469893,-0.009120906860295938,1.543293184489385
0,16,13,16.780752975951714,-7.053477912404514,0.5590603982348437,1.969,1.092,0.716,-0.021811101418834473,-0.00880936703743227,1.5289659453538402
0,17,13,45.55688678294617,-9.465960675689306,0.7819595655866187,1.99,0.9209999999999999,0.726,-0.021724622165683997,-0.009020553168380468,1.538668714401301
0,20,13,18.57025692816994,-8.502960149696138,0.464366951939718,2.069,1.088,0.7120000000000001,-0.02198769460803463,-0.008358787708239987,1.5083906808967344
0,22,13,37.0475812016471,-9.115744267839428,0.5747495471323101,2.05,1.081,0.693,-0.021536650269919078,-0.009460619417141157,1.5590161491377654
0,23,2,41.611712557336666,-3.2140880456517564,0.9506069710639782,1.847,1.526,4.115,-0.008328379801046459,0.021999228758580677,-0.06461756654020184
0,24,13,34.87184361342857,-8.148483015520876,0.6663607744801212,1.9769999999999999,1.1440000000000001,0.764,-0.03318164786853767,-0.009143491269789075,1.5575795544772235
0,25,13,47.57201139106588,-9.5093235215959,0.7896066137287854,1.8419999999999999,0.885,0.677,-0.021339434610730918,-0.009897483848636597,1.5677548231946117
0,26,2,66.34079035827287,-29.385251654211892,0.6000994972147942,1.939,1.736,4.819,-0.021886520093221035,-0.008620260428514555,1.520310110451072
0,27,13,12.681617805458869,-6.957392527151649,0.5683044649893398,2.073,1.078,0.633,-0.021444387090622914,-0.009667956173145769,1.568666146668716
0,28,13,24.830033744255203,-7.671205409641523,0.5870220178572432,1.945,1.11,0.649,-0.4977492131439711,0.07785450739186224,1.4874181744357127
0,30,13,18.787688499391216,-7.156750826110554,0.5893508266098142,1.964,1.104,0.72,-0.022062919477309127,-0.008158135183739873,1.4992807892405888
0,31,2,72.30084595127877,-37.701690012232234,0.5148213316144254,1.972,1.581,4.698,-0.021674243504681216,-0.009140953961407008,1.5442180746495138
0,32,0,63.16981950662242,0.7447857946564244,1.4479515997508046,0.759,1.916,0.8370000000000001,-0.007208494642967728,0.02239113832251188,-0.115125080641421
0,34,0,68.66966730269222,2.0239802009947283,1.663835575207734,0.6940000000000001,1.807,0.902,-0.006602222879881575,0.022577308203601147,-0.14211225649911313
0,36,0,61.76031745397894,-1.2145898699066453,1.2812423657182956,0.777,1.757,0.958,0.02167296752578833,0.009143979252590856,-1.597234972941088
0,37,7,47.05712033985077,-6.608570893785092,1.2958826230628206,1.787,2.059,4.535,-0.007944022630807526,0.02214090339315956,-0.08205616559374065
0,38,0,63.57832484186166,-20.91287634993295,0.9128405627679615,0.687,1.73,0.716,-0.011506545660085077,0.020516694935147885,0.08490001438353292
0,39,0,64.41812086413691,1.6399404833302613,1.5412779313657805,0.728,2.0,0.858,-0.008368204562897425,0.021984112905226613,-0.06280406121466489
0,40,0,18.107357506376943,2.555870037179638,0.9599000216231715,0.634,1.7519999999999998,0.618,-0.01750296307954223,-0.015715861171446317,1.8769383230122412
0,41,13,17.98791593370663,2.8471489466838036,0.7469204273046145,0.599,1.265,0.835,-0.010486085939172196,0.021056472620539134,0.03570681080641539
0,42,13,35.013779185398214,-9.05885182262538,0.5582084353433261,2.042,1.073,0.7140000000000001,-0.02169840701844161,-0.009083439236975514,1.5415655560315538
0,43,13,20.80042243681428,-7.303114210001973,0.5857651605452772,2.037,1.1,0.731,-0.02212379330685439,-0.007991556544104007,1.4917414555873503
0,44,2,37.68992338552936,2.1342506794654565,1.1656811979974315,1.9069999999999998,1.9569999999999999,4.727,-0.010005115978385805,0.021289188899476237,0.012944741069439027
0,45,13,22.819689515469577,-7.469054498138405,0.5598174085802317,2.0340000000000003,1.127,0.6829999999999999,-0.022230121277061813,-0.007690789146201943,1.4781808609847478
0,46,13,30.82306674815711,-7.971991699889391,0.6137992795496787,1.9080000000000001,1.1059999999999999,0.721,-0.02165941694882783,-0.009176034593064146,1.5341964665615817
0,47,13,14.71532267790137,-7.002667046075598,0.5290780741284788,1.99,1.107,0.6509999999999999,-0.021500017825510167,-0.00954358706297108,1.5628726727922235
1,1,2,61.022548963655076,-37.55768393793778,0.47694910391384937,2.011,1.5730000000000002,4.633,0.014609245662043475,0.024562113203727323,1.514861261068139
1,5,0,56.40676125065225,5.263487291847445,1.4292380820644919,0.648,1.609,0.7090000000000001,-0.004847474310797433,-0.02816367779375029,-1.2605490542677489
1,6,13,22.26995283854327,-7.91209601733015,0.6150483634537949,1.9769999999999999,1.149,0.703,0.01498453276285546,0.012698798488371509,1.4995516527433244
1,7,13,24.293169676691463,-8.022022177490536,0.6270009843370514,1.964,1.131,0.6940000000000001,0.014119274738935325,0.013210819501004323,1.5347343354765763
1,8,2,32.58211330100693,-6.2036390872644835,1.0397606360730816,1.7080000000000002,1.631,4.01,0.024326073743633023,-0.014999035158151722,-0.07170003259989412
1,11,2,74.48204581884549,8.02458018479369,2.2563576715738316,2.135,2.17,4.956,-0.014696613743863215,-0.024509943674054065,-1.6302925538771271
1,13,13,38.999537104081085,-9.645488812145679,0.8122607392114007,1.9669999999999999,0.9620000000000001,0.7040000000000001,0.013569082678000962,0.025151607568485494,1.5567055786833464
1,14,13,28.256051240800552,-8.208511727939579,0.660651488312292,2.06,1.1,0.759,-0.008290091218541289,0.024337204575753543,1.4996565626445255
1,16,13,16.095354539676194,-8.671797428591677,0.4461471693928165,1.993,1.245,0.7440000000000001,0.01404079430374882,0.024891391162581968,1.5378519171207239
1,17,13,12.230672112202898,-7.1068643164406335,0.548773137218441,1.969,1.092,0.716,0.01439605013482483,0.02468765658977143,1.523519808889489
1,18,13,40.992664415372545,-9.682880893817135,0.8536654878836654,1.99,0.9209999999999999,0.726,0.014155781713618311,0.0248261868974184,1.533225824977371
1,21,13,32.48591337596176,-9.285393530314124,0.6382483359344548,2.05,1.081,0.693,-0.027968670902915375,0.005869154226210248,-2.867666596886952
1,22,2,42.700945265745645,-3.7138438827889564,1.085559207554995,1.847,1.526,4.115,0.024339412065511903,-0.014977378283213572,-0.0708100782070395
1,23,13,30.315352693412336,-8.306288719506332,0.7174069919319953,1.9769999999999999,1.1440000000000001,0.764,0.013686593824699939,0.02508786545170884,1.552027054625306
1,25,13,43.00735037575651,-9.73764201173429,0.8779080330493497,1.8419999999999999,0.885,0.677,0.014011094597463344,0.024908118542130153,1.5390448112725426
1,27,2,61.66733885420102,-29.715255434156575,0.6472287566331447,1.939,1.736,4.819,0.014609245662043475,0.024562113203727323,1.514861261068139
1,28,13,20.276646992739003,-7.773315894120677,0.6062232580965032,1.945,1.11,0.649,0.015410182521434723,0.024067751677476636,1.4819208704200593
1,30,13,14.23735649147188,-7.22534975998511,0.5822992712917012,1.964,1.104,0.72,0.015119349973968797,0.012615266596151814,1.4940020656048698
1,31,2,67.57508775093065,-38.18949357759584,0.7376271054494724,1.972,1.581,4.698,0.014017760660248246,0.02490436816313303,1.5387771373450185
1,32,0,59.416675217659765,0.3027747653454982,1.5413725576705568,0.759,1.916,0.8370000000000001,0.023265736648376896,-0.016596377310407712,-0.13879731196735146
1,35,0,57.23942161322113,-1.5114874677126962,1.4456004758378178,0.777,1.757,0.958,-0.014014282839146667,-0.02490632510553472,-1.6026758602621438
1,36,7,44.114518719097504,-6.996119163457997,1.3862019754509645,1.787,2.059,4.535,0.02407437140195201,-0.015399837707044593,-0.08826027010056813
